2026/09/18 19:30:26.762, 13, 11932, 0, 0, 180, 405, 57, 6.70
2026/09/18 19:30:26.978, 7904, 4041, 4, 1, 180, 14001, 57, 7.35
2026/09/18 19:30:27.191, 10152, 1793, 4, 1, 180, 14001, 57, 7.35
2026/09/18 19:30:27.394, 10152, 1793, 4, 1, 180, 14001, 57, 7.35
2026/09/18 19:30:27.596, 10152, 1793, 1, 0, 2077, 14001, 59, 31.97
2026/09/18 19:30:27.797, 10152, 1793, 1, 0, 2077, 14001, 59, 31.97
2026/09/18 19:30:28.000, 10152, 1793, 1, 0, 1507, 14001, 58, 43.01
2026/09/18 19:30:28.201, 10152, 1793, 1, 0, 1507, 14001, 58, 43.01
