2026/09/18 19:27:42.456, 225, 11720, 1, 0, 1965, 14001, 57, 57.20
2026/09/18 19:27:42.672, 6978, 4967, 1, 0, 1965, 14001, 57, 57.20
2026/09/18 19:27:42.886, 10364, 1581, 1, 0, 1965, 14001, 57, 57.20
2026/09/18 19:27:43.101, 10364, 1581, 66, 35, 1867, 14001, 66, 61.91
2026/09/18 19:27:43.302, 7180, 4765, 66, 35, 1867, 14001, 66, 61.91
