2026/09/18 21:28:03.616, 13, 11932, 0, 0, 54, 6.40
2026/09/18 21:28:03.830, 6772, 5173, 5, 2, 54, 6.61
2026/09/18 21:28:04.034, 11242, 703, 5, 2, 54, 6.61
2026/09/18 21:28:04.237, 11242, 703, 100, 50, 62, 25.24
2026/09/18 21:28:04.438, 11242, 703, 100, 50, 62, 25.24
2026/09/18 21:28:04.639, 11242, 703, 100, 50, 62, 25.24
2026/09/18 21:28:04.843, 11242, 703, 100, 50, 65, 102.87
2026/09/18 21:28:05.046, 11242, 703, 100, 50, 65, 102.87
2026/09/18 21:28:05.251, 11242, 703, 100, 50, 65, 137.47
2026/09/18 21:28:05.466, 11242, 703, 100, 50, 65, 137.47
2026/09/18 21:28:05.666, 11242, 703, 100, 50, 65, 137.47
2026/09/18 21:28:05.869, 11242, 703, 100, 50, 66, 137.93
2026/09/18 21:28:06.072, 11242, 703, 100, 50, 66, 137.93
2026/09/18 21:28:06.276, 11242, 703, 100, 50, 66, 138.16
2026/09/18 21:28:06.480, 7394, 4551, 100, 50, 66, 138.16
