2026/09/18 21:17:17.206, 13, 11932, 53, 31, 64, 134.18
2026/09/18 21:17:17.409, 8316, 3629, 53, 31, 64, 134.18
2026/09/18 21:17:17.624, 11194, 751, 78, 39, 65, 89.69
2026/09/18 21:17:17.830, 11194, 751, 78, 39, 65, 89.69
2026/09/18 21:17:18.032, 11194, 751, 78, 39, 65, 89.69
2026/09/18 21:17:18.233, 11194, 751, 100, 50, 69, 96.81
2026/09/18 21:17:18.438, 11194, 751, 100, 50, 69, 96.81
2026/09/18 21:17:18.643, 11194, 751, 100, 50, 68, 137.53
2026/09/18 21:17:18.847, 11194, 751, 100, 50, 68, 137.53
2026/09/18 21:17:19.049, 11194, 751, 100, 50, 68, 137.53
2026/09/18 21:17:19.252, 11194, 751, 100, 50, 69, 139.82
2026/09/18 21:17:19.456, 11194, 751, 100, 50, 69, 139.82
2026/09/18 21:17:19.657, 11194, 751, 100, 50, 69, 139.52
2026/09/18 21:17:19.860, 6868, 5077, 100, 50, 69, 139.52
