2026/09/18 20:14:04.615, 13, 11932, 0, 0, 60, 115.14
2026/09/18 20:14:04.816, 8462, 3483, 0, 0, 60, 115.14
2026/09/18 20:14:05.019, 11084, 861, 0, 0, 60, 115.14
2026/09/18 20:14:05.221, 11084, 861, 100, 48, 66, 85.04
2026/09/18 20:14:05.421, 11084, 861, 100, 48, 66, 85.04
2026/09/18 20:14:05.623, 11084, 861, 100, 48, 68, 103.01
2026/09/18 20:14:05.829, 11084, 861, 100, 48, 68, 103.01
2026/09/18 20:14:06.030, 11084, 861, 100, 48, 68, 103.01
2026/09/18 20:14:06.232, 11084, 861, 100, 48, 68, 140.22
2026/09/18 20:14:06.436, 11084, 861, 100, 48, 68, 140.22
2026/09/18 20:14:06.651, 11084, 861, 100, 48, 69, 139.82
2026/09/18 20:14:06.854, 11084, 861, 100, 48, 69, 139.82
2026/09/18 20:14:07.058, 11084, 861, 100, 48, 69, 139.94
2026/09/18 20:14:07.260, 13, 11932, 100, 48, 69, 139.94
