2026/09/18 21:28:06.619, 13, 11932, 100, 50, 66, 138.16
2026/09/18 21:28:06.821, 6896, 5049, 2, 0, 58, 95.88
2026/09/18 21:28:07.025, 11242, 703, 2, 0, 58, 95.88
2026/09/18 21:28:07.226, 11242, 703, 100, 50, 65, 72.95
2026/09/18 21:28:07.431, 11242, 703, 100, 50, 65, 72.95
2026/09/18 21:28:07.633, 11242, 703, 100, 50, 65, 72.95
2026/09/18 21:28:07.835, 11242, 703, 100, 50, 67, 106.53
2026/09/18 21:28:08.037, 11242, 703, 100, 50, 67, 106.53
2026/09/18 21:28:08.242, 11242, 703, 100, 50, 67, 138.52
2026/09/18 21:28:08.444, 11242, 703, 100, 50, 67, 138.52
2026/09/18 21:28:08.647, 11242, 703, 100, 50, 67, 138.52
2026/09/18 21:28:08.850, 11242, 703, 100, 50, 68, 138.96
2026/09/18 21:28:09.065, 11242, 703, 100, 50, 68, 138.96
2026/09/18 21:28:09.269, 11242, 703, 100, 50, 68, 139.23
